,Ngành,Tổng số,YOY,Date
860,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",56769.34531786173,7.099999999999994,2016-09-29
861,Giáo dục và đào tạo,54715.80249587239,7.200000000000003,2016-09-29
862,Y tế và hoạt động trợ giúp xã hội,25038.2806400323,7.38000000000001,2016-09-29
863,"Nghệ thuật, vui chơi và giải trí",14828.890953282626,7.200000000000003,2016-09-29
864,Hoạt động dịch vụ khác,36038.80964015671,6.299999999999997,2016-09-29
865,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",3065.7381955839132,7,2016-09-29
866,Thuế sản phẩm trừ trợ cấp sản phẩm,240981.95553218425,6.450000000000003,2016-09-29
867,TỔNG SỐ,1292968,5.521540231892558,2016-06-29
868,"Nông, lâm nghiệp và thủy sản",209281,-0.17696136855518318,2016-06-29
869,Nông nghiệp,163335,-0.7800000000000011,2016-06-29
870,Lâm nghiệp,8228,5.750000000000014,2016-06-29
871,Thủy sản,37718,1.25,2016-06-29
872,Công nghiệp và xây dựng,443489,7.118913317618606,2016-06-29
873,Công nghiệp,375867,6.821965098162124,2016-06-29
874,Khai khoáng,96377,-2.1999999999999886,2016-06-29
875,"Công nghiệp chế biến, chế tạo",219950,10.099999999999994,2016-06-29
876,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",51437,11.700000000000003,2016-06-29
877,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",8103,8.099999999999994,2016-06-29
878,Xây dựng,67622,8.800000000000011,2016-06-29
879,Dịch vụ,488307,6.348941839977627,2016-06-29
880,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",118364,8.099999999999994,2016-06-29
881,"Vận tải, kho bãi",37129,5.11999999999999,2016-06-29
882,Dịch vụ lưu trú và ăn uống,51514,5.650000000000006,2016-06-29
883,Thông tin và truyền thông,14231,8.759999999999991,2016-06-29
884,"Hoạt động tài chính, ngân hàng và bảo hiểm",51482,6.099999999999994,2016-06-29
885,Hoạt động kinh doanh bất động sản,71901,3.3347964350920307,2016-06-29
886,"Hoạt động chuyên môn, khoa học và công nghệ",15138,6.820000000000007,2016-06-29
887,Hoạt động hành chính và dịch vụ hỗ trợ,5150,6.670000000000002,2016-06-29
888,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",37098,7,2016-06-29
889,Giáo dục và đào tạo,35686,7.1499999999999915,2016-06-29
890,Y tế và hoạt động trợ giúp xã hội,16372,7.299999999999997,2016-06-29
891,"Nghệ thuật, vui chơi và giải trí",9206,7.200000000000003,2016-06-29
892,Hoạt động dịch vụ khác,23082,6.180000000000007,2016-06-29
893,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",1954,6.5600000000000165,2016-06-29
894,Thuế sản phẩm trừ trợ cấp sản phẩm,151891,6.598527355361483,2016-06-29
895,TỔNG SỐ,564254.977792432,5.4594069076467235,2016-03-29
896,"Nông, lâm nghiệp và thủy sản",66186.44035266325,-1.231456821005466,2016-03-29
897,Nông nghiệp,48450.71094506882,-2.6899999999999977,2016-03-29
898,Lâm nghiệp,3843.082738597308,6.239999999999995,2016-03-29
899,Thủy sản,13892.646668997128,2.1200000000000045,2016-03-29
900,Công nghiệp và xây dựng,197758.74802034794,6.716641062797947,2016-03-29
901,Công nghiệp,169404.65590741503,6.195506973813437,2016-03-29
902,Khai khoáng,42524.94594158468,-1.2000000000000028,2016-03-29
903,"Công nghiệp chế biến, chế tạo",98286.27556667793,7.8999999999999915,2016-03-29
904,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",24970.347567985726,13.099999999999994,2016-03-29
905,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",3623.0868311666695,9.400000000000006,2016-03-29
906,Xây dựng,28354.092112932896,9.939999999999998,2016-03-29
907,Dịch vụ,229578.21011727065,6.134189299313249,2016-03-29
908,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",59079.7382764476,7.519999999999996,2016-03-29
909,"Vận tải, kho bãi",17521.218389399008,5.560000000000002,2016-03-29
910,Dịch vụ lưu trú và ăn uống,23848.642131565695,4.750000000000014,2016-03-29
911,Thông tin và truyền thông,6821.8622515432435,8.210000000000008,2016-03-29
912,"Hoạt động tài chính, ngân hàng và bảo hiểm",22188.598974337994,5.990000000000009,2016-03-29
913,Hoạt động kinh doanh bất động sản,34891.34896254726,3.4271835081882216,2016-03-29
914,"Hoạt động chuyên môn, khoa học và công nghệ",6818.144905550033,6.650000000000006,2016-03-29
915,Hoạt động hành chính và dịch vụ hỗ trợ,2787.9105265552894,6.820000000000007,2016-03-29
916,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",16448.63672651979,6.949999999999989,2016-03-29
917,Giáo dục và đào tạo,16372.05873866876,7.3700000000000045,2016-03-29
918,Y tế và hoạt động trợ giúp xã hội,7320.1218787022535,7.289999999999992,2016-03-29
919,"Nghệ thuật, vui chơi và giải trí",4222.8718538361945,7.309999999999988,2016-03-29
920,Hoạt động dịch vụ khác,10272.057013806061,5.821000000000012,2016-03-29
921,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",984.9994877914473,6.349999999999994,2016-03-29
922,Thuế sản phẩm trừ trợ cấp sản phẩm,70731.57930215013,6.504758557857571,2016-03-29
923,TỔNG SỐ,2875856.1918004444,6.679308130442124,2015-12-29
924,"Nông, lâm nghiệp và thủy sản",462536.2081548325,2.4081935357990574,2015-12-29
925,Nông nghiệp,351924.08583823947,2.030000000000001,2015-12-29
926,Lâm nghiệp,19517.87753237606,7.689999999999998,2015-12-29
927,Thủy sản,91094.24478421696,2.799999999999997,2015-12-29
928,Công nghiệp và xây dựng,982411.2820368558,9.638952480016428,2015-12-29
929,Công nghiệp,810438.0219783314,9.391567011207442,2015-12-29
930,Khai khoáng,240461.51621173503,6.5,2015-12-29
931,"Công nghiệp chế biến, chế tạo",442612.3236623377,10.600000000000009,2015-12-29
932,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",110860.91075502388,11.400000000000006,2015-12-29
933,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",16503.27134923483,7.400000000000006,2015-12-29
934,Xây dựng,171973.26005852438,10.820000000000007,2015-12-29
935,Dịch vụ,1101235.701608756,6.325026579013752,2015-12-29
936,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",266150.024,9.059999999999974,2015-12-29
937,"Vận tải, kho bãi",82730.97102855238,5.019999999999996,2015-12-29
938,Dịch vụ lưu trú và ăn uống,105812.80673144701,2.289999999999992,2015-12-29
939,Thông tin và truyền thông,30459.425612557203,8.519999999999996,2015-12-29
940,"Hoạt động tài chính, ngân hàng và bảo hiểm",160532.64738620888,7.38000000000001,2015-12-29
941,Hoạt động kinh doanh bất động sản,149768.5596056634,2.9627833808543897,2015-12-29
942,"Hoạt động chuyên môn, khoa học và công nghệ",39227.33852618749,6.800000000000011,2015-12-29
943,Hoạt động hành chính và dịch vụ hỗ trợ,11051.342065665007,5.6000000000000085,2015-12-29
944,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",78357.15139918054,6.9199999999999875,2015-12-29
945,Giáo dục và đào tạo,71885.27279696589,7.010000000000005,2015-12-29
946,Y tế và hoạt động trợ giúp xã hội,33321.25527560149,7,2015-12-29
947,"Nghệ thuật, vui chơi và giải trí",20786.97778388989,7.349999999999994,2015-12-29
948,Hoạt động dịch vụ khác,47047.308220619736,5.909999999999997,2015-12-29
949,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",4104.621176216872,6.47999999999999,2015-12-29
950,Thuế sản phẩm trừ trợ cấp sản phẩm,329673,5.539824071089967,2015-12-29
951,TỔNG SỐ,1954503.2511359153,6.500672345266565,2015-09-29
952,"Nông, lâm nghiệp và thủy sản",321996.9728824894,2.0760799768591482,2015-09-29
953,Nông nghiệp,245283.07760790255,1.7700000000000102,2015-09-29
954,Lâm nghiệp,13298.80540434508,7.890000000000001,2015-09-29
955,Thủy sản,63415.08987024174,2.109999999999985,2015-09-29
956,Công nghiệp và xây dựng,656500.7942565988,9.572970026701654,2015-09-29
957,Công nghiệp,549546.2923058363,9.685184315866735,2015-09-29
958,Khai khoáng,149597.82984688194,8.149999999999991,2015-09-29
959,"Công nghiệp chế biến, chế tạo",314222.2319286356,10.149999999999991,2015-09-29
960,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",73887.75824101015,11.299999999999997,2015-09-29
961,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",11838.472289308684,7.200000000000003,2015-09-29
962,Xây dựng,106954.50195076251,9.000000000000014,2015-09-29
963,Dịch vụ,749667.9730452663,6.174444645160975,2015-09-29
964,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",176774.6355208519,8.400000000000006,2015-09-29
965,"Vận tải, kho bãi",56985.21522990152,5.25,2015-09-29
966,Dịch vụ lưu trú và ăn uống,77308.24826613185,3.8299999999999983,2015-09-29
967,Thông tin và truyền thông,20803.330532846674,8.450000000000003,2015-09-29
968,"Hoạt động tài chính, ngân hàng và bảo hiểm",98479.73035833461,6.699999999999989,2015-09-29
969,Hoạt động kinh doanh bất động sản,108399.58448827153,2.9015716538482508,2015-09-29
970,"Hoạt động chuyên môn, khoa học và công nghệ",24940.227494771138,6.699999999999989,2015-09-29
971,Hoạt động hành chính và dịch vụ hỗ trợ,8039.679868319071,6.5,2015-09-29
972,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",53005.92466653756,6.849999999999994,2015-09-29
973,Giáo dục và đào tạo,51017.020807844936,7,2015-09-29
974,Y tế và hoạt động trợ giúp xã hội,23315.27465564641,7.049999999999997,2015-09-29
975,"Nghệ thuật, vui chơi và giải trí",13832.920665375583,7.400000000000006,2015-09-29
976,Hoạt động dịch vụ khác,33901.00460671033,5.8999999999999915,2015-09-29
977,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",2865.1758837232833,6.400000000000006,2015-09-29
978,Thuế sản phẩm trừ trợ cấp sản phẩm,226337,5.5,2015-09-29
979,TỔNG SỐ,1224878.2196263408,6.280415359654896,2015-06-29
980,"Nông, lâm nghiệp và thủy sản",209943.2857661796,2.362743408255824,2015-06-29
981,Nông nghiệp,164910.4224987928,1.8999999999999915,2015-06-29
982,Lâm nghiệp,7780.340386744293,8.069999999999993,2015-06-29
983,Thủy sản,37252.52288064251,3.299999999999997,2015-06-29
984,Công nghiệp và xây dựng,412990.1977655071,9.08519528566545,2015-06-29
985,Công nghiệp,351448.9084148095,9.532342039756998,2015-06-29
986,Khai khoáng,98272.64990778618,8.180000000000007,2015-06-29
987,"Công nghiệp chế biến, chế tạo",199681.9987736386,9.949999999999989,2015-06-29
988,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",46049.159754893924,11.200000000000017,2015-06-29
989,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",7445.0999784907835,6.38000000000001,2015-06-29
990,Xây dựng,61541.28935069758,6.6000000000000085,2015-06-29
991,Dịch vụ,459320.91236834513,5.896613586652762,2015-06-29
992,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",109697.0153760845,8.350099999999998,2015-06-29
993,"Vận tải, kho bãi",35219.34073565827,4.5,2015-06-29
994,Dịch vụ lưu trú và ăn uống,48758.954526629444,2.8999999999999915,2015-06-29
995,Thông tin và truyền thông,13133.427606068746,8.800000000000011,2015-06-29
996,"Hoạt động tài chính, ngân hàng và bảo hiểm",48522.55771129793,5.849999999999994,2015-06-29
997,Hoạt động kinh doanh bất động sản,69580.68633087786,2.717902240752011,2015-06-29
998,"Hoạt động chuyên môn, khoa học và công nghệ",14171.049184861666,6.8999999999999915,2015-06-29
999,Hoạt động hành chính và dịch vụ hỗ trợ,4827.905078401288,6.5859999999999985,2015-06-29
1000,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",34671.03767041913,7,2015-06-29
1001,Giáo dục và đào tạo,33304.87351050094,7.1499999999999915,2015-06-29
1002,Y tế và hoạt động trợ giúp xã hội,15257.74765582164,7.200000000000003,2015-06-29
1003,"Nghệ thuật, vui chơi và giải trí",8603.792832856983,7.5,2015-06-29
1004,Hoạt động dịch vụ khác,21738.39819561732,5.890000000000001,2015-06-29
1005,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",1834.1259532494553,6.299999999999997,2015-06-29
1006,Thuế sản phẩm trừ trợ cấp sản phẩm,142623.82372630903,5.6000000000000085,2015-06-29
1007,TỔNG SỐ,534573.2777461594,6.028019764031868,2015-03-29
1008,"Nông, lâm nghiệp và thủy sản",66939.60845443548,2.139374420445023,2015-03-29
1009,Nông nghiệp,49769.472445584506,1.5400000000000063,2015-03-29
1010,Lâm nghiệp,3565.8991610277117,6.02000000000001,2015-03-29
1011,Thủy sản,13604.236847823273,3.3800000000000097,2015-03-29
1012,Công nghiệp và xây dựng,184643.97165256346,8.352194644937924,2015-03-29
1013,Công nghiệp,159146.5307568563,9.013370540616535,2015-03-29
1014,Khai khoáng,42896.712085915395,6.699999999999989,2015-03-29
1015,"Công nghiệp chế biến, chế tạo",90932.38563093464,9.509999999999991,2015-03-29
1016,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",21999.474793641217,11.900000000000006,2015-03-29
1017,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",3317.958246365012,7.400000000000006,2015-03-29
1018,Xây dựng,25497.440895707183,4.400000000000006,2015-03-29
1019,Dịch vụ,216604.10804864374,5.821313769355967,2015-03-29
1020,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",54692.36392168947,7.109999999999999,2015-03-29
1021,"Vận tải, kho bãi",16598.35012258337,4.099999999999994,2015-03-29
1022,Dịch vụ lưu trú và ăn uống,23316.53685315999,5.8999999999999915,2015-03-29
1023,Thông tin và truyền thông,6304.280798025361,8.099999999999994,2015-03-29
1024,"Hoạt động tài chính, ngân hàng và bảo hiểm",20934.615505555234,5.650000000000006,2015-03-29
1025,Hoạt động kinh doanh bất động sản,33735.18235637244,2.5519823079127093,2015-03-29
1026,"Hoạt động chuyên môn, khoa học và công nghệ",6393.009756727645,6.749999999999986,2015-03-29
1027,Hoạt động hành chính và dịch vụ hỗ trợ,2609.91436674339,6.699999999999989,2015-03-29
1028,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",15379.744484824492,7.030000000000001,2015-03-29
1029,Giáo dục và đào tạo,15248.261840987947,7.25,2015-03-29
1030,Y tế và hoạt động trợ giúp xã hội,6822.743851898829,7.1499999999999915,2015-03-29
1031,"Nghệ thuật, vui chơi và giải trí",3935.2081388837896,7.02000000000001,2015-03-29
1032,Hoạt động dịch vụ khác,9707.011853796563,5.699999999999989,2015-03-29
1033,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",926.8841973952709,6.299999999999997,2015-03-29
1034,Thuế sản phẩm trừ trợ cấp sản phẩm,66385,4.4715859641846265,2015-03-29
1035,TỔNG SỐ,2695795.691029408,5.983634848611885,2014-12-29
1036,"Nông, lâm nghiệp và thủy sản",462523.9716556112,3.494829286867798,2014-12-29
1037,Nông nghiệp,355551.1309711001,2.5999999999999943,2014-12-29
1038,Lâm nghiệp,18272.09819693426,6.849999999999994,2014-12-29
1039,Thủy sản,88700.74248757679,6.529999999999987,2014-12-29
1040,Công nghiệp và xây dựng,1051216.212989762,7.141674239132257,2014-12-29
1041,Công nghiệp,889345.1332211057,7.154730101593373,2014-12-29
1042,Khai khoáng,235951.20062141027,2.4000000000000057,2014-12-29
1043,"Công nghiệp chế biến, chế tạo",530082.1482777252,8.450000000000003,2014-12-29
1044,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",107397,12.099999999999994,2014-12-29
1045,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",15915.391560618269,6.400000000000006,2014-12-29
1046,Xây dựng,161871.07976865626,7.069999999999993,2014-12-29
1047,Dịch vụ,1182055.506384035,5.962169954565709,2014-12-29
1048,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",371788.19698427967,6.6200000000000045,2014-12-29
1049,"Vận tải, kho bãi",82368.33802448439,5.420000000000002,2014-12-29
1050,Dịch vụ lưu trú và ăn uống,106918.3841667526,4.680000000000007,2014-12-29
1051,Thông tin và truyền thông,31526.32409086882,9.079999999999998,2014-12-29
1052,"Hoạt động tài chính, ngân hàng và bảo hiểm",151943.5267228063,5.8799999999999955,2014-12-29
1053,Hoạt động kinh doanh bất động sản,148231.08941415517,2.851108829675468,2014-12-29
1054,"Hoạt động chuyên môn, khoa học và công nghệ",37246.889763124746,7.02000000000001,2014-12-29
1055,Hoạt động hành chính và dịch vụ hỗ trợ,11096,7.180000000000007,2014-12-29
1056,"Hoạt động của Đảng Cộng sản, tổ chức chính trị-xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",73293.28497945241,7.180000000000007,2014-12-29
1057,Giáo dục và đào tạo,67479.57205704298,7.420000000000002,2014-12-29
1058,Y tế và hoạt động trợ giúp xã hội,31386,7.260000000000005,2014-12-29
1059,"Nghệ thuật, vui chơi và giải trí",19898.82098176953,7.540000000000006,2014-12-29
1060,Hoạt động dịch vụ khác,44532.24340697153,6.459999999999994,2014-12-29
1061,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",4347.944905346833,6.38000000000001,2014-12-29
1062,TỔNG SỐ,1836632,5.6200000000000045,2014-09-29
1063,"Nông, lâm nghiệp và thủy sản",323037.1643769971,2.997701400741178,2014-09-29
1064,Nông nghiệp,248444.14830832244,2.0999999999999943,2014-09-29
1065,Lâm nghiệp,12426.895519931077,5.8799999999999955,2014-09-29
1066,Thủy sản,62166.120548743595,6.150000000000006,2014-09-29
1067,Công nghiệp và xây dựng,707092,6.420000000000002,2014-09-29
1068,Công nghiệp,605163.3051352545,6.44346364912802,2014-09-29
1069,Khai khoáng,143626.7054273667,-0.6110161049570024,2014-09-29
1070,"Công nghiệp chế biến, chế tạo",379380.45337666746,8.571430998750486,2014-09-29
1071,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",70737.77105192447,10.842451243024612,2014-09-29
1072,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",11418.37527929595,5.9914458016042005,2014-09-29
1073,Xây dựng,101929,6.299999999999997,2014-09-29
1074,Dịch vụ,806503,5.989999999999995,2014-09-29
1075,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",248442.4,6.019999999999996,2014-09-29
1076,"Vận tải, kho bãi",56611,5.329227359306003,2014-09-29
1077,Dịch vụ lưu trú và ăn uống,78943,7.340000000000003,2014-09-29
1078,Thông tin và truyền thông,21546,9.090000000000003,2014-09-29
1079,"Hoạt động tài chính, ngân hàng và bảo hiểm",93805,5.439999999999998,2014-09-29
1080,Hoạt động kinh doanh bất động sản,107604,2.930000000000007,2014-09-29
1081,"Hoạt động chuyên môn, khoa học và công nghệ",23703,7.059863917570183,2014-09-29
1082,Hoạt động hành chính và dịch vụ hỗ trợ,8003.554778711996,7.320213527039982,2014-09-29
1083,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",49612.87406879673,7.201092115633074,2014-09-29
1084,Giáo dục và đào tạo,47894.768103750495,7.481560712615234,2014-09-29
1085,Y tế và hoạt động trợ giúp xã hội,21971.80734869932,7.39643814121807,2014-09-29
1086,"Nghệ thuật, vui chơi và giải trí",13236,7.6299999999999955,2014-09-29
1087,Hoạt động dịch vụ khác,32092,6.969999999999999,2014-09-29
1088,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",3037.306730168115,6.406182104803634,2014-09-29
1089,TỔNG SỐ,1152097.5137703537,5.180074015026847,2014-06-27
1090,"Nông, lâm nghiệp và thủy sản",210180.8578691169,2.964650553016355,2014-06-27
1091,Nông nghiệp,166838.9147227982,2.25,2014-06-27
1092,Lâm nghiệp,7257.441409202665,5.6200000000000045,2014-06-27
1093,Thủy sản,36084.50173711606,5.849999999999994,2014-06-27
1094,Công nghiệp và xây dựng,445125.8177245276,5.332237453351382,2014-06-27
1095,Công nghiệp,385837.69178125274,5.445663305172417,2014-06-27
1096,Khai khoáng,93519.03739664383,-2.468533880693826,2014-06-27
1097,"Công nghiệp chế biến, chế tạo",241089.1093794135,7.886013770031326,2014-06-27
1098,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",43996.09089813508,10.756436995479717,2014-06-27
1099,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",7234,5.820595828936106,2014-06-27
1100,Xây dựng,59288.125943274885,4.599999999999994,2014-06-27
1101,Dịch vụ,496790.8381767092,6.007858318830998,2014-06-27
1102,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",154387.0352172349,5.7819999999999965,2014-06-27
1103,"Vận tải, kho bãi",35239.45045440167,5.200000000000003,2014-06-27
1104,Dịch vụ lưu trú và ăn uống,50846.23644519187,8.5,2014-06-27
1105,Thông tin và truyền thông,13558.467381860377,9.128563808741006,2014-06-27
1106,"Hoạt động tài chính, ngân hàng và bảo hiểm",46627.88514877371,5.506508288390194,2014-06-27
1107,Hoạt động kinh doanh bất động sản,69152.77295560371,2.650100421173647,2014-06-27
1108,"Hoạt động chuyên môn, khoa học và công nghệ",13443.016234015628,7.197551316402468,2014-06-27
1109,Hoạt động hành chính và dịch vụ hỗ trợ,4802.333673870748,7.43397806093364,2014-06-27
1110,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",32406.159115820064,7.1963628933281,2014-06-27
1111,Giáo dục và đào tạo,31222.83771739039,7.53051498093447,2014-06-27
1112,Y tế và hoạt động trợ giúp xã hội,14344.529756816268,7.38391403140011,2014-06-27
1113,"Nghệ thuật, vui chơi và giải trí",8233.781737397072,7.717318850692223,2014-06-27
1114,Hoạt động dịch vụ khác,20580.188725972148,7.001586086419493,2014-06-27
1115,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",1946.143612360527,6.460185637507877,2014-06-27
1116,TỔNG SỐ,503682.75291799824,4.960355658392217,2014-03-28
1117,"Nông, lâm nghiệp và thủy sản",66844.02768536394,2.3672979889620223,2014-03-28
1118,Nông nghiệp,50421.16007498318,1.9099999999999966,2014-03-28
1119,Lâm nghiệp,3393.7993373244717,4.640000000000001,2014-03-28
1120,Thủy sản,13029.068273056286,3.5800000000000125,2014-03-28
1121,Công nghiệp và xây dựng,200859.61783148086,4.694344881819944,2014-03-28
1122,Công nghiệp,176026,4.879568166696217,2014-03-28
1123,Khai khoáng,41669.88892614641,-2.9000000000000057,2014-03-28
1124,"Công nghiệp chế biến, chế tạo",110294.93120056253,7.299999999999997,2014-03-28
1125,"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",20872.873525772135,9.200000000000003,2014-03-28
1126,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",3187.702678256374,5.699999999999989,2014-03-28
1127,Xây dựng,24834.2215007434,3.4000000000000057,2014-03-28
1128,Dịch vụ,235979.1074011534,5.949713325126126,2014-03-28
1129,"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",77791.34090372591,5.609999999999999,2014-03-28
1130,"Vận tải, kho bãi",16671.642432427983,5.6299999999999955,2014-03-28
1131,Dịch vụ lưu trú và ăn uống,23298.442685527363,7.5800000000000125,2014-03-28
1132,Thông tin và truyền thông,6550.451965447795,9.200000000000003,2014-03-28
1133,"Hoạt động tài chính, ngân hàng và bảo hiểm",20234.518596653557,5.909999999999997,2014-03-28
1134,Hoạt động kinh doanh bất động sản,33586.47831146067,2.4292525733317234,2014-03-28
1135,Hoạt động kinh doanh bất động sản,12122.76797165981,1.7620000000000005,2014-03-28
1136,Khấu hao nhà ở dân cư,21463.71033980086,2.8100000000000023,2014-03-28
1137,"Hoạt động chuyên môn, khoa học và công nghệ",6073.092646692822,7.158200000000008,2014-03-28
1138,Hoạt động hành chính và dịch vụ hỗ trợ,2593.3170310168994,7.480000000000004,2014-03-28
1139,"Hoạt động của Đảng Cộng sản, tổ chức chính trị- xã hội; quản lý Nhà nước, an ninh quốc phòng; đảm bảo xã hội bắt buộc",14400.512811463363,7.480000000000004,2014-03-28
1140,Giáo dục và đào tạo,14306.642200879078,7.819999999999993,2014-03-28
1141,Y tế và hoạt động trợ giúp xã hội,6434.305428730747,7.801820000000006,2014-03-28
1142,"Nghệ thuật, vui chơi và giải trí",3831.3530457723705,9.11999999999999,2014-03-28
1143,Hoạt động dịch vụ khác,9223.516491824557,7.439999999999998,2014-03-28
1144,"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",983.4928495302648,6.6200000000000045,2014-03-28
