,Ngành,Total-M-XK,Total-YOY-XK,YOY-XK,YTD-YOY-XK,Date,Total-M-NK,Total-YOY-NK,YOY-NK,YTD-YOY-NK,Thặng dự tháng,Thặng dự từ đầu năm,Kim ngạch xnk tháng,Kim ngạch xnk từ đầu năm
212,Khu vực kinh tế trong nước,5002.700000000001,20280.684555,,17.879715766807692,2018-04-27,6900.0,28060.590309,,11.170066953396969,-1897.2999999999993,-7779.905753999999,11902.7,48341.274864
213,Khu vực có vốn đầu tư NN,13197.3,53481.828654,,19.39436469273781,2018-04-27,10600.0,42309.479941,,9.319625547660351,2597.2999999999993,11172.348713,23797.3,95791.308595
214,TỔNG TRỊ GIÁ,19800.0,54309.491270000006,,22.006641767673088,2018-03-29,19000.0,53005.308094,,13.621856934370015,800.0,1304.183176000006,38800.0,107314.799364
215,Khu vực kinh tế trong nước,5357.0,14968.29649,,18.88036091180948,2018-03-29,7500.0,21255.308094,,13.439862694034588,-2143.0,-6287.011603999999,12857.0,36223.604584
216,Khu vực có vốn đầu tư NN,14443.0,39341.194780000005,,23.239727972620287,2018-03-29,11500.0,31750.0,,13.744021204408782,2943.0,7591.194780000005,25943.0,71091.19478
217,TỔNG TRỊ GIÁ,13400.0,33620.27917,,22.89656920497282,2018-02-28,12500.0,32539.527243,,15.281702967324676,900.0,1080.7519270000012,25900.0,66159.806413
218,Khu vực kinh tế trong nước,3760.0,9659.059232,,25.67495387225,2018-02-28,5000.0,13337.324344,,16.437889941715383,-1240.0,-3678.265112000001,8760.0,22996.383576
219,Khu vực có vốn đầu tư NN,9640.0,23961.219938,,21.81100362588036,2018-02-28,7500.0,19203.0,,14.492067220021283,2140.0,4758.219937999998,17140.0,43164.219937999995
220,TỔNG TRỊ GIÁ,19000.0,19000.0,33.07399847296901,33.07399847296901,2018-01-29,19300.0,19300.0,47.44887806614327,47.44887806614327,-300.0,-300.0,38300.0,38300.0
221,Khu vực kinh tế trong nước,5409.0,5409.0,31.58658596134967,31.58658596134967,2018-01-29,7800.0,7800.0,43.24382042054219,43.24382042054219,-2391.0,-2391.0,13209.0,13209.0
222,Khu vực có vốn đầu tư NN,13591.0,13591.0,33.69999999999999,33.69999999999999,2018-01-29,11500.0,11500.0,50.44437426593765,50.44437426593765,2091.0,2091.0,25091.0,25091.0
223,TỔNG TRỊ GIÁ,19300.0,213770.220637,,21.0608609864629,2017-12-29,19800.0,211096.230469,,20.76180897888157,-500.0,2673.9901679999894,39100.0,424866.451106
224,Khu vực kinh tế trong nước,5200.0,58525.35340299999,,16.248079917477966,2017-12-29,8050.0,84651.425968,,16.973933451581075,-2850.0,-26126.07256500001,13250.0,143176.77937099998
225,Khu vực có vốn đầu tư NN,14100.0,155244.867234,,23.0,2017-12-29,11750.0,126444.804501,,23.43782150938638,2350.0,28800.062733,25850.0,281689.671735
226,TỔNG TRỊ GIÁ,19200.0,193749.958546,,21.07205950081156,2017-11-29,19000.0,190989.862039,,21.02836550534211,200.0,2760.0965070000093,38200.0,384739.820585
227,Khu vực kinh tế trong nước,5004.0,53093.94451,,16.803476854270016,2017-11-29,7600.0,76487.518286,,17.94801592104558,-2596.0,-23393.573776000005,12604.0,129581.462796
228,Khu vực có vốn đầu tư NN,14196.0,140656.014036,,22.765583050839496,2017-11-29,11400.0,114502.343753,,23.17726506952667,2796.0,26153.670283000014,25596.0,255158.357789
229,TỔNG TRỊ GIÁ,19400.0,173721.273962,,20.70170252524832,2017-10-27,18500.0,172493.24041499998,,21.99714423262044,900.0,1228.0335470000282,37900.0,346214.514377
230,Khu vực kinh tế trong nước,5210.0,48231.963418,,17.204677881229728,2017-10-27,6000.0,64633.84251499997,,11.558173653238285,-790.0,-16401.879096999968,11210.0,112865.80593299997
231,Khu vực có vốn đầu tư NN,14190.0,125489.310544,,22.101949207889103,2017-10-27,12500.0,107859.3979,,29.244336501483588,1690.0,17629.91264400001,26690.0,233348.708444
232,TỔNG TRỊ GIÁ,19000.0,154032.94514,,19.816759936308387,2017-09-29,18600.0,154474.707468,,23.060210767674818,400.0,-441.7623280000116,37600.0,308507.652608
233,Khu vực kinh tế trong nước,5210.0,43174.728618,,16.811000645500783,2017-09-29,7250.0,61252.867859000005,,18.72140908739351,-2040.0,-18078.139241000004,12460.0,104427.59647700001
234,Khu vực có vốn đầu tư NN,13790.0,110858.216522,,21.02965711492372,2017-09-29,11350.0,93221.839609,,26.08798307946367,2440.0,17636.376913,25140.0,204080.056131
235,TỔNG TRỊ GIÁ,18200.0,133502.72700900002,,17.947546554426324,2017-08-29,17800.0,135627.788948,,22.27950387333217,400.0,-2125.0619389999774,36000.0,269130.515957
236,Khu vực kinh tế trong nước,5330.0,37835.29407900003,,15.670815115718597,2017-08-29,7300.0,54240.215213,,18.37667797809021,-1970.0,-16404.921133999975,12630.0,92075.50929200003
237,Khu vực có vốn đầu tư NN,12870.0,95668.0,,18.872891868520284,2017-08-29,10500.0,81387.573735,,25.026631668063544,2370.0,14280.426265000002,23370.0,177055.57373499998
238,TỔNG TRỊ GIÁ,17500.0,115221.242214,,18.67622810639051,2017-07-28,17800.0,118298.358196,,24.04721219232499,-300.0,-3077.115982000003,35300.0,233519.60041
239,Khu vực kinh tế trong nước,4940.0,32169.84900299998,,14.613254707271125,2017-07-28,7100.0,46941.008528000006,,18.404722694779664,-2160.0,-14771.159525000025,12040.0,79110.85753099999
240,Khu vực có vốn đầu tư NN,12560.0,83051.39321100002,,20.328493138563573,2017-07-28,10700.0,71357.349668,,28.061743503932234,1860.0,11694.043543000022,23260.0,154408.74287900003
241,TỔNG TRỊ GIÁ,17800.0,97775.314592,,18.884565320222805,2017-06-29,18000.0,100470.562515,,24.10543590289416,-200.0,-2695.2479230000026,35800.0,198245.87710699998
242,Khu vực kinh tế trong nước,4800.0,26959.664915999994,,13.758399293196064,2017-06-29,7250.0,39876.510773,,18.23377538010122,-2450.0,-12916.845857000008,12050.0,66836.175689
243,Khu vực có vốn đầu tư NN,13000.0,70815.0,,20.959645815899023,2017-06-29,10750.0,60594.051742,,28.298466216367014,2250.0,10220.948257999997,23750.0,131409.051742
244,TỔNG TRỊ GIÁ,17200.0,79290.0,,17.42908631453082,2017-05-29,18000.0,81994.717139,,23.942609740814348,-800.0,-2704.7171390000003,35200.0,161284.71713900001
245,Khu vực kinh tế trong nước,4785.0,22046.0,,13.63576537944256,2017-05-29,7100.0,32403.503165,,18.925911600192396,-2315.0,-10357.503164999998,11885.0,54449.503165
246,Khu vực có vốn đầu tư NN,12415.0,57244.0,,18.95844397217748,2017-05-29,10900.0,49591.213974,,27.45568885512681,1515.0,7652.786026000002,23315.0,106835.213974
247,TỔNG TRỊ GIÁ,16700.0,61338.0,,15.400000000000006,2017-04-28,17500.0,64074.0,,24.90000000000001,-800.0,-2736.0,34200.0,125412.0
248,Khu vực kinh tế trong nước,4604.0,17285.0,,13.700000000000005,2017-04-28,7000.0,25776.0,,24.40000000000001,-2396.0,-8491.0,11604.0,43061.0
249,Khu vực có vốn đầu tư NN,12096.0,44053.0,,16.099999999999994,2017-04-28,10500.0,38298.0,,25.3,1596.0,5755.0,22596.0,82351.0
250,TỔNG TRỊ GIÁ,16300.0,43729.0,,12.799999999999995,2017-03-29,17400.0,45632.0,,22.40000000000001,-1100.0,-1903.0,33700.0,89361.0
251,Khu vực kinh tế trong nước,4590.0,12331.0,,12.099999999999994,2017-03-29,6900.0,18398.0,,24.40000000000001,-2310.0,-6067.0,11490.0,30729.0
252,Khu vực có vốn đầu tư NN,11710.0,31398.0,,13.0,2017-03-29,10500.0,27234.0,,21.099999999999994,1210.0,4164.0,22210.0,58632.0
253,TỔNG TRỊ GIÁ,13000.0,27342.0,,15.400000000000006,2017-02-28,14200.0,27388.0,,19.599999999999994,-1200.0,-46.0,27200.0,54730.0
254,Khu vực kinh tế trong nước,3475.0,7633.0,,12.200000000000005,2017-02-28,5600.0,11114.0,,22.0,-2125.0,-3481.0,9075.0,18747.0
255,Khu vực có vốn đầu tư NN,9525.0,19709.0,,16.799999999999997,2017-02-28,8600.0,16274.0,,18.0,925.0,3435.0,18125.0,35983.0
256,TỔNG TRỊ GIÁ,14600.0,14600.0,7.599999999999994,7.599999999999994,2017-01-27,14700.0,14700.0,15.799999999999995,15.799999999999995,-100.0,-100.0,29300.0,29300.0
257,Khu vực kinh tế trong nước,4309.0,4309.0,2.799999999999997,2.799999999999997,2017-01-27,6200.0,6200.0,15.599999999999994,15.599999999999994,-1891.0,-1891.0,10509.0,10509.0
258,Khu vực có vốn đầu tư NN,10291.0,10291.0,9.700000000000005,9.700000000000005,2017-01-27,8500.0,8500.0,16.0,16.0,1791.0,1791.0,18791.0,18791.0
259,TỔNG TRỊ GIÁ,16000.0,175942.0,,8.599999999999994,2016-12-29,16300.0,173262.0,,4.599999999999994,-300.0,2680.0,32300.0,349204.0
260,Khu vực kinh tế trong nước,4682.0,50042.0,,4.799999999999997,2016-12-29,6850.0,71061.0,,4.0,-2168.0,-21019.0,11532.0,121103.0
261,Khu vực có vốn đầu tư NN,11318.0,125900.0,,10.200000000000005,2016-12-29,9450.0,102201.0,,5.099999999999994,1868.0,23699.0,20768.0,228101.0
262,TỔNG TRỊ GIÁ,15600.0,159501.0,,7.5,2016-11-29,16000.0,156655.0,,3.5,-400.0,2846.0,31600.0,316156.0
263,Khu vực kinh tế trong nước,4320.0,45424.0,,4.799999999999997,2016-11-29,6450.0,63824.0,,3.4000000000000057,-2130.0,-18400.0,10770.0,109248.0
264,Khu vực có vốn đầu tư NN,11280.0,114077.0,,8.700000000000003,2016-11-29,9550.0,92831.0,,3.5999999999999943,1730.0,21246.0,20830.0,206908.0
265,TỔNG TRỊ GIÁ,15500.0,144076.0,,7.200000000000003,2016-10-28,15700.0,140560.0,,2.0999999999999943,-200.0,3516.0,31200.0,284636.0
266,Khu vực kinh tế trong nước,4435.0,41376.0,,4.900000000000006,2016-10-28,6300.0,57341.0,,2.4000000000000057,-1865.0,-15965.0,10735.0,98717.0
267,Khu vực có vốn đầu tư NN,11065.0,102700.0,,8.099999999999994,2016-10-28,9400.0,83219.0,,1.9000000000000057,1665.0,19481.0,20465.0,185919.0
268,TỔNG TRỊ GIÁ,15000.0,128208.0,,6.700000000000003,2016-09-29,15100.0,125443.0,,1.2999999999999972,-100.0,2765.0,30100.0,253651.0
269,Khu vực kinh tế trong nước,4315.0,37042.0,,5.0,2016-09-29,6050.0,51424.0,,2.0,-1735.0,-14382.0,10365.0,88466.0
270,Khu vực có vốn đầu tư NN,10685.0,91166.0,,7.400000000000006,2016-09-29,9050.0,74019.0,,0.9000000000000057,1635.0,17147.0,19735.0,165185.0
271,TỔNG TRỊ GIÁ,15200.0,112190.0,,5.5,2016-08-29,15000.0,109736.0,,-0.2999999999999971,200.0,2454.0,30200.0,221926.0
272,Khu vực kinh tế trong nước,4536.0,32618.0,,4.0,2016-08-29,6150.0,45349.0,,0.5,-1614.0,-12731.0,10686.0,77967.0
273,Khu vực có vốn đầu tư NN,10664.0,79572.0,,6.099999999999994,2016-08-29,8850.0,64387.0,,-0.7999999999999972,1814.0,15185.0,19514.0,143959.0
274,TỔNG TRỊ GIÁ,14700.0,96832.0,,5.299999999999997,2016-07-29,14600.0,95034.0,,-0.9000000000000057,100.0,1798.0,29300.0,191866.0
275,Khu vực kinh tế trong nước,4267.0,27930.0,,2.4000000000000057,2016-07-29,6300.0,39637.0,,1.2000000000000028,-2033.0,-11707.0,10567.0,67567.0
276,Khu vực có vốn đầu tư NN,10433.0,68902.0,,6.5,2016-07-29,8300.0,55397.0,,-2.4000000000000057,2133.0,13505.0,18733.0,124299.0
277,TỔNG TRỊ GIÁ,14800.0,82244.309785,,5.900000000000006,2016-06-29,14900.0,80705.944826,,-0.5077430298443204,-100.0,1538.3649589999986,29700.0,162950.254611
278,Khu vực kinh tế trong nước,4287.0,23680.0,,3.299999999999997,2016-06-29,6400.0,33409.738860000005,,1.3154013866096363,-2113.0,-9729.738860000005,10687.0,57089.738860000005
279,Khu vực có vốn đầu tư NN,10513.0,58564.309785000005,,6.900000000000006,2016-06-29,8500.0,47296.205966,,-1.756551904874641,2013.0,11268.103819000004,19013.0,105860.515751
280,TỔNG TRỊ GIÁ,14600.0,67705.0,,6.599999999999994,2016-05-30,15000.0,66344.0,,-0.9000000000000057,-400.0,1361.0,29600.0,134049.0
281,Khu vực kinh tế trong nước,4250.0,19442.0,,3.9000000000000057,2016-05-30,6400.0,27189.0,,0.7000000000000028,-2150.0,-7747.0,10650.0,46631.0
282,Khu vực có vốn đầu tư NN,10350.0,48263.0,,7.700000000000003,2016-05-30,8600.0,39155.0,,-1.9000000000000057,1750.0,9108.0,18950.0,87418.0
283,TỔNG TRỊ GIÁ,14100.0,52869.0,,6.0,2016-04-29,14000.0,51405.0,,-1.2000000000000028,100.0,1464.0,28100.0,104274.0
284,Khu vực kinh tế trong nước,4120.0,15114.0,,2.9000000000000057,2016-04-29,5800.0,20717.0,,-0.7999999999999972,-1680.0,-5603.0,9920.0,35831.0
285,Khu vực có vốn đầu tư NN,9980.0,37755.0,,7.299999999999997,2016-04-29,8200.0,30688.0,,-1.4000000000000057,1780.0,7067.0,18180.0,68443.0
286,TỔNG TRỊ GIÁ,14200.0,37884.0,,4.099999999999994,2016-03-29,14100.0,37108.0,,-4.799999999999997,100.0,776.0,28300.0,74992.0
287,Khu vực kinh tế trong nước,4046.0,10841.0,,0.2999999999999971,2016-03-29,5650.0,14890.0,,-3.5,-1604.0,-4049.0,9696.0,25731.0
288,Khu vực có vốn đầu tư NN,10154.0,27043.0,,5.799999999999997,2016-03-29,8450.0,22218.0,,-5.700000000000003,1704.0,4825.0,18604.0,49261.0
289,TỔNG TRỊ GIÁ,10300.0,23663.0,,2.9000000000000057,2016-02-29,10200.0,22798.0,,-6.599999999999994,100.0,865.0,20500.0,46461.0
290,Khu vực kinh tế trong nước,2922.0,7124.0,,4.200000000000003,2016-02-29,3800.0,9221.0,,-4.799999999999997,-878.0,-2097.0,6722.0,16345.0
291,Khu vực có vốn đầu tư NN,7378.0,16539.0,,2.299999999999997,2016-02-29,6400.0,13577.0,,-7.700000000000003,978.0,2962.0,13778.0,30116.0
292,TỔNG TRỊ GIÁ,13800.0,13800.0,2.200000000000003,2.200000000000003,2016-01-29,14000.0,14000.0,-0.7718789963665103,-0.7718789963665103,-200.0,-200.0,27800.0,27800.0
293,Khu vực kinh tế trong nước,4055.0,4055.0,0.0,0.0,2016-01-29,5850.0,5850.0,-0.1150891529353828,-0.1150891529353828,-1795.0,-1795.0,9905.0,9905.0
294,Khu vực có vốn đầu tư NN,9745.0,9745.0,3.200000000000003,3.200000000000003,2016-01-29,8150.0,8150.0,-1.2380170948560618,-1.2380170948560618,1595.0,1595.0,17895.0,17895.0
295,TỔNG TRỊ GIÁ,14200.0,162439.0,,8.135968248055363,2015-12-29,14500.0,165609.0,,12.0,-300.0,-3170.0,28700.0,328048.0
296,Khu vực kinh tế trong nước,4076.0,47306.0,,-3.529954615536141,2015-12-29,6000.0,67627.0,,6.299999999999997,-1924.0,-20321.0,10076.0,114933.0
297,Khu vực có vốn đầu tư NN,10124.0,115133.0,,13.789926202461215,2015-12-29,8500.0,97982.0,,16.400000000000006,1624.0,17151.0,18624.0,213115.0
298,TỔNG TRỊ GIÁ,14300.0,148710.0,,8.299999999999997,2015-11-30,14500.0,152489.0,,13.700000000000005,-200.0,-3779.0,28800.0,301199.0
299,Khu vực kinh tế trong nước,4180.0,43564.0,,-2.5999999999999943,2015-11-30,5900.0,62340.0,,8.0,-1720.0,-18776.0,10080.0,105904.0
300,Khu vực có vốn đầu tư NN,10120.0,105146.0,,13.5,2015-11-30,8600.0,90149.0,,18.099999999999994,1520.0,14997.0,18720.0,195295.0
301,TỔNG TRỊ GIÁ,14400.0,134617.0,,8.5,2015-10-29,14500.0,138747.0,,14.299999999999995,-100.0,-4130.0,28900.0,273364.0
302,Khu vực kinh tế trong nước,4280.0,39559.0,,-3.299999999999997,2015-10-29,5800.0,56654.0,,7.799999999999997,-1520.0,-17095.0,10080.0,96213.0
303,Khu vực có vốn đầu tư NN,10120.0,95058.0,,14.299999999999995,2015-10-29,8700.0,82093.0,,19.3,1420.0,12965.0,18820.0,177151.0
304,TỔNG TRỊ GIÁ,14200.0,120698.0,,9.599999999999994,2015-09-29,14300.0,124562.0,,15.900000000000006,-100.0,-3864.0,28500.0,245260.0
305,Khu vực kinh tế trong nước,4090.0,35492.0,,-2.700000000000003,2015-09-29,5900.0,51264.0,,9.700000000000005,-1810.0,-15772.0,9990.0,86756.0
306,Khu vực có vốn đầu tư NN,10110.0,85206.0,,15.799999999999995,2015-09-29,8400.0,73298.0,,20.700000000000003,1710.0,11908.0,18510.0,158504.0
307,TỔNG TRỊ GIÁ,14500.0,106266.0,,9.0,2015-08-28,14600.0,109889.0,,16.400000000000006,-100.0,-3623.0,29100.0,216155.0
308,Khu vực kinh tế trong nước,4420.0,31657.0,,-2.5,2015-08-28,6100.0,44667.0,,7.700000000000003,-1680.0,-13010.0,10520.0,76324.0
309,Khu vực có vốn đầu tư NN,10080.0,74609.0,,14.700000000000005,2015-08-28,8500.0,65222.0,,23.200000000000003,1580.0,9387.0,18580.0,139831.0
310,TỔNG TRỊ GIÁ,14500.0,92266.0,,9.5,2015-07-29,14800.0,95639.0,,16.400000000000006,-300.0,-3373.0,29300.0,187905.0
311,Khu vực kinh tế trong nước,4490.0,27573.0,,-1.7000000000000028,2015-07-29,6300.0,38971.0,,7.900000000000006,-1810.0,-11398.0,10790.0,66544.0
312,Khu vực có vốn đầu tư NN,10010.0,64693.0,,15.099999999999994,2015-07-29,8500.0,56668.0,,23.099999999999994,1510.0,8025.0,18510.0,121361.0
313,TỔNG TRỊ GIÁ,14300.0,77745.0,,9.299999999999995,2015-06-29,15000.0,81498.0,,17.700000000000003,-700.0,-3753.0,29300.0,159243.0
314,Khu vực kinh tế trong nước,4174.0,22864.0,,-2.9000000000000057,2015-06-29,6150.0,32690.0,,7.700000000000003,-1976.0,-9826.0,10324.0,55554.0
315,Khu vực có vốn đầu tư NN,10126.0,54881.0,,15.299999999999995,2015-06-29,8850.0,48808.0,,25.5,1276.0,6073.0,18976.0,103689.0
316,TỔNG TRỊ GIÁ,13500.0,63195.0,,7.299999999999997,2015-05-29,14400.0,66167.0,,15.799999999999995,-900.0,-2972.0,27900.0,129362.0
317,Khu vực kinh tế trong nước,4054.0,18825.0,,-2.700000000000003,2015-05-29,6000.0,26490.0,,6.299999999999997,-1946.0,-7665.0,10054.0,45315.0
318,Khu vực có vốn đầu tư NN,9446.0,44370.0,,12.200000000000005,2015-05-29,8400.0,39677.0,,23.200000000000003,1046.0,4693.0,17846.0,84047.0
319,TỔNG TRỊ GIÁ,13800.0,50104.356032,,8.151442347570992,2015-04-29,14400.0,53103.437276,,19.87774509645874,-600.0,-2999.0812439999936,28200.0,103207.793308
320,Khu vực kinh tế trong nước,4198.0,15027.199468,,-0.9573952031183096,2015-04-29,5700.0,20745.607145,,9.362753274521054,-1502.0,-5718.407677000001,9898.0,35772.806613
321,Khu vực có vốn đầu tư NN,9602.0,35077.156564000004,,12.587367799037269,2015-04-29,8700.0,32357.830131,,27.75285990220988,902.0,2719.3264330000056,18302.0,67434.986695
322,TỔNG TRỊ GIÁ,12700.0,35671.0,,6.900000000000006,2015-03-29,13300.0,37485.0,,16.299999999999997,-600.0,-1814.0,26000.0,73156.0
323,Khu vực kinh tế trong nước,3760.0,10591.0,,-5.099999999999994,2015-03-29,5100.0,14387.0,,5.700000000000003,-1340.0,-3796.0,8860.0,24978.0
324,Khu vực có vốn đầu tư NN,8940.0,25080.0,,12.900000000000006,2015-03-29,8200.0,23098.0,,24.099999999999994,740.0,1982.0,17140.0,48178.0
325,TỔNG TRỊ GIÁ,9600.0,23005.0,,8.599999999999994,2015-02-28,9300.0,23066.0,,16.299999999999997,300.0,-61.0,18900.0,46071.0
326,Khu vực kinh tế trong nước,3000.0,7017.0,,0.7000000000000028,2015-02-28,3650.0,9091.0,,6.700000000000003,-650.0,-2074.0,6650.0,16108.0
327,Khu vực có vốn đầu tư NN,6600.0,15988.0,,12.400000000000006,2015-02-28,5650.0,13975.0,,23.40000000000001,950.0,2013.0,12250.0,29963.0
328,TỔNG TRỊ GIÁ,12900.0,12900.0,9.700000000000005,9.700000000000005,2015-01-29,13400.0,13400.0,35.5,35.5,-500.0,-500.0,26300.0,26300.0
329,Khu vực kinh tế trong nước,4410.0,4410.0,12.900000000000006,12.900000000000006,2015-01-29,5600.0,5600.0,28.0,28.0,-1190.0,-1190.0,10010.0,10010.0
330,Khu vực có vốn đầu tư NN,8490.0,8490.0,8.200000000000003,8.200000000000003,2015-01-29,7800.0,7800.0,41.400000000000006,41.400000000000006,690.0,690.0,16290.0,16290.0
331,TỔNG TRỊ GIÁ,13100.0,150042.0,,13.599999999999994,2014-12-29,14000.0,148058.0,,12.099999999999994,-900.0,1984.0,27100.0,298100.0
332,Khu vực kinh tế trong nước,3964.0,48447.0,,10.400000000000006,2014-12-29,5650.0,63492.0,,10.200000000000005,-1686.0,-15045.0,9614.0,111939.0
333,Khu vực có vốn đầu tư NN,9136.0,101595.0,,15.200000000000005,2014-12-29,8350.0,84566.0,,13.599999999999994,786.0,17029.0,17486.0,186161.0
334,TỔNG TRỊ GIÁ,13200.0,137033.0,,13.700000000000005,2014-11-28,13500.0,134972.0,,12.599999999999994,-300.0,2061.0,26700.0,272005.0
335,Khu vực kinh tế trong nước,4160.0,44821.0,,13.0,2014-11-28,5600.0,58301.0,,12.700000000000005,-1440.0,-13480.0,9760.0,103122.0
336,Khu vực có vốn đầu tư NN,9040.0,92212.0,,14.099999999999994,2014-11-28,7900.0,76671.0,,12.5,1140.0,15541.0,16940.0,168883.0
337,TỔNG TRỊ GIÁ,13200.0,123075.0,,13.400000000000006,2014-10-29,13600.0,121209.0,,11.200000000000005,-400.0,1866.0,26800.0,244284.0
338,Khu vực kinh tế trong nước,4330.0,40590.0,,12.900000000000006,2014-10-29,5600.0,52545.0,,12.0,-1270.0,-11955.0,9930.0,93135.0
339,Khu vực có vốn đầu tư NN,8870.0,82485.0,,13.599999999999994,2014-10-29,8000.0,68664.0,,10.700000000000005,870.0,13821.0,16870.0,151149.0
340,TỔNG TRỊ GIÁ,12400.0,109633.0,,14.099999999999994,2014-09-29,13000.0,107162.0,,11.099999999999994,-600.0,2471.0,25400.0,216795.0
341,Khu vực kinh tế trong nước,4380.0,36638.0,,14.200000000000005,2014-09-29,5530.0,46864.0,,12.799999999999995,-1150.0,-10226.0,9910.0,83502.0
342,Khu vực có vốn đầu tư NN,8020.0,72995.0,,14.099999999999994,2014-09-29,7470.0,60298.0,,9.799999999999995,550.0,12697.0,15490.0,133293.0
343,TỔNG TRỊ GIÁ,13000.0,96984.0,,14.099999999999994,2014-08-29,12900.0,95286.0,,12.0,100.0,1698.0,25900.0,192270.0
344,Khu vực kinh tế trong nước,4180.0,31751.0,,11.099999999999994,2014-08-29,5700.0,41915.0,,13.400000000000006,-1520.0,-10164.0,9880.0,73666.0
345,Khu vực có vốn đầu tư NN,8820.0,65233.0,,15.599999999999994,2014-08-29,7200.0,53371.0,,10.900000000000006,1620.0,11862.0,16020.0,118604.0
346,TỔNG TRỊ GIÁ,12400.0,83508.0,,14.099999999999994,2014-07-29,12650.0,82251.0,,11.400000000000006,-250.0,1257.0,25050.0,165759.0
347,Khu vực kinh tế trong nước,4320.0,27673.0,,12.200000000000005,2014-07-29,5600.0,36201.0,,13.0,-1280.0,-8528.0,9920.0,63874.0
348,Khu vực có vốn đầu tư NN,8080.0,55835.0,,15.0,2014-07-29,7050.0,46050.0,,10.299999999999995,1030.0,9785.0,15130.0,101885.0
349,TỔNG TRỊ GIÁ,12100.0,70880.0,,14.900000000000006,2014-06-27,12300.0,69561.0,,11.0,-200.0,1319.0,24400.0,140441.0
350,Khu vực kinh tế trong nước,3895.0,23053.0,,11.5,2014-06-27,5350.0,30261.0,,10.299999999999995,-1455.0,-7208.0,9245.0,53314.0
351,Khu vực có vốn đầu tư NN,8205.0,47827.0,,16.599999999999994,2014-06-27,6950.0,39300.0,,11.599999999999994,1255.0,8527.0,15155.0,87127.0
352,TỔNG TRỊ GIÁ,12000.0,58508.0,,15.400000000000006,2014-05-29,12400.0,56859.0,,9.599999999999994,-400.0,1649.0,24400.0,115367.0
353,Khu vực kinh tế trong nước,3780.0,19051.0,,11.900000000000006,2014-05-29,5300.0,24301.0,,7.200000000000003,-1520.0,-5250.0,9080.0,43352.0
354,Khu vực có vốn đầu tư NN,8220.0,39457.0,,17.099999999999994,2014-05-29,7100.0,32558.0,,11.400000000000006,1120.0,6899.0,15320.0,72015.0
355,TỔNG TRỊ GIÁ,12200.0,45735.544779,,16.88490744389668,2014-04-29,12600.0,45052.113853,,13.717991535638816,-400.0,683.4309260000009,24800.0,90787.658632
356,Khu vực kinh tế trong nước,4180.0,15382.643088999994,,16.176392293043477,2014-04-29,5200.0,18796.486155,,8.009537617244561,-1020.0,-3413.843066000005,9380.0,34179.129243999996
357,Khu vực có vốn đầu tư NN,8020.0,30352.90169,,17.247287935480387,2014-04-29,7400.0,26255.627698,,18.18987983903513,620.0,4097.2739919999985,15420.0,56608.529387999995
358,TỔNG TRỊ GIÁ,12000.0,33346.0,,14.099999999999994,2014-03-28,12300.0,32339.0,,12.400000000000006,-300.0,1007.0,24300.0,65685.0
359,Khu vực kinh tế trong nước,3870.0,10877.0,,9.799999999999995,2014-03-28,5250.0,13786.0,,9.700000000000005,-1380.0,-2909.0,9120.0,24663.0
360,Khu vực có vốn đầu tư NN,8130.0,22469.0,,16.299999999999997,2014-03-28,7050.0,18553.0,,14.599999999999994,1080.0,3916.0,15180.0,41022.0
361,TỔNG TRỊ GIÁ,9600.0,21060.0,,12.299999999999995,2014-02-28,10800.0,20816.0,,17.0,-1200.0,244.0,20400.0,41876.0
362,Khu vực kinh tế trong nước,3270.0,7205.0,,13.200000000000005,2014-02-28,4650.0,9059.0,,16.799999999999997,-1380.0,-1854.0,7920.0,16264.0
363,Khu vực có vốn đầu tư NN,6330.0,13855.0,,11.799999999999995,2014-02-28,6150.0,11757.0,,17.099999999999994,180.0,2098.0,12480.0,25612.0
364,TỔNG TRỊ GIÁ,10300.0,10300.0,-10.799999999999995,-10.799999999999995,2014-01-29,10400.0,10400.0,-1.9000000000000057,-1.9000000000000057,-100.0,-100.0,20700.0,20700.0
365,Khu vực kinh tế trong nước,3520.0,3520.0,-13.799999999999995,-13.799999999999995,2014-01-29,4600.0,4600.0,-2.299999999999997,-2.299999999999997,-1080.0,-1080.0,8120.0,8120.0
366,Khu vực có vốn đầu tư NN,6780.0,6780.0,-9.200000000000005,-9.200000000000005,2014-01-29,5800.0,5800.0,-1.5,-1.5,980.0,980.0,12580.0,12580.0
